Date,RIC,Combined Alpha Sector Rank
2018-02-02,GFF.N,15
2018-02-02,GGG.N,65
2018-02-02,GHC.N,74
2018-02-02,GIII.OQ,42
2018-02-02,GILD.OQ,98
2018-02-02,GIS.N,80
2018-02-02,GKOS.N,15
2018-02-02,GL.N,57
2018-02-02,GLNG.OQ,1
2018-02-02,GLOB.N,
2018-02-02,GLPI.OQ,82
2018-02-02,GLW.N,46
2018-02-02,GM.N,96
2018-02-02,GME.N,69
2018-02-02,GMED.N,72
2018-02-02,GNL.N,33
2018-02-02,GNRC.N,52
2018-02-02,GNTX.OQ,34
2018-02-02,GNW.N,92
2018-02-02,GOLD.N,42
2018-02-02,GOLF.N,21
2018-02-02,GOOG.OQ,69
2018-02-02,GOOGL.OQ,83
2018-02-02,GPC.N,80
2018-02-02,GPI.N,36
2018-02-02,GPK.N,90
2018-02-02,GPN.N,24
2018-02-02,GPRE.OQ,3
2018-02-05,GATX.N,47
2018-02-05,GBCI.N,29
2018-02-05,GBX.N,84
2018-02-05,GD.N,83
2018-02-05,GDDY.N,22
2018-02-05,GE.N,19
2018-02-05,GEF.N,87
2018-02-05,GEN.OQ,38
2018-02-05,GEO.N,67
2018-02-05,GFF.N,13
2018-02-05,GGG.N,67
2018-02-05,GHC.N,70
2018-02-05,GIII.OQ,38
2018-02-05,GILD.OQ,97
2018-02-05,GIS.N,83
2018-02-05,GKOS.N,14
2018-02-05,GL.N,59
2018-02-05,GLNG.OQ,1
2018-02-05,GLOB.N,
2018-02-05,GLPI.OQ,82
2018-02-05,GLW.N,41
2018-02-05,GM.N,97
2018-02-05,GME.N,68
2018-02-05,GMED.N,71
2018-02-05,GNL.N,38
2018-02-05,GNRC.N,49
2018-02-05,GNTX.OQ,42
2018-02-05,GNW.N,93
2018-02-05,GOLD.N,32
2018-02-05,GOLF.N,23
2018-02-05,GOOG.OQ,62
2018-02-05,GOOGL.OQ,76
2018-02-05,GPC.N,76
2018-02-05,GPI.N,40
2018-02-05,GPK.N,91
2018-02-05,GPN.N,28
2018-02-05,GPRE.OQ,4
2018-02-06,GATX.N,48
2018-02-06,GBCI.N,29
2018-02-06,GBX.N,82
2018-02-06,GD.N,83
2018-02-06,GDDY.N,26
2018-02-06,GE.N,18
2018-02-06,GEF.N,86
2018-02-06,GEN.OQ,39
2018-02-06,GEO.N,69
2018-02-06,GFF.N,13
2018-02-06,GGG.N,66
2018-02-06,GHC.N,69
2018-02-06,GIII.OQ,34
2018-02-06,GILD.OQ,95
2018-02-06,GIS.N,77
2018-02-06,GKOS.N,13
2018-02-06,GL.N,60
2018-02-06,GLNG.OQ,1
2018-02-06,GLOB.N,
2018-02-06,GLPI.OQ,81
2018-02-06,GLW.N,43
2018-02-06,GM.N,94
2018-02-06,GME.N,67
2018-02-06,GMED.N,68
2018-02-06,GNL.N,39
2018-02-06,GNRC.N,48
2018-02-06,GNTX.OQ,44
2018-02-06,GNW.N,69
2018-02-06,GOLD.N,36
2018-02-06,GOLF.N,22
2018-02-06,GOOG.OQ,65
2018-02-06,GOOGL.OQ,76
2018-02-06,GPC.N,78
2018-02-06,GPI.N,37
2018-02-06,GPK.N,92
2018-02-06,GPN.N,23
2018-02-06,GPRE.OQ,3
2018-02-07,GATX.N,47
2018-02-07,GBCI.N,25
2018-02-07,GBX.N,81
2018-02-07,GD.N,83
2018-02-07,GDDY.N,23
2018-02-07,GE.N,18
2018-02-07,GEF.N,87
2018-02-07,GEN.OQ,38
2018-02-07,GEO.N,59
2018-02-07,GFF.N,14
2018-02-07,GGG.N,66
2018-02-07,GHC.N,76
2018-02-07,GIII.OQ,35
2018-02-07,GILD.OQ,93
2018-02-07,GIS.N,78
2018-02-07,GKOS.N,13
2018-02-07,GL.N,62
2018-02-07,GLNG.OQ,1
2018-02-07,GLOB.N,
2018-02-07,GLPI.OQ,82
2018-02-07,GLW.N,39
2018-02-07,GM.N,94
2018-02-07,GME.N,66
2018-02-07,GMED.N,69
2018-02-07,GNL.N,38
2018-02-07,GNRC.N,49
2018-02-07,GNTX.OQ,44
2018-02-07,GNW.N,80
2018-02-07,GOLD.N,36
2018-02-07,GOLF.N,23
2018-02-07,GOOG.OQ,63
2018-02-07,GOOGL.OQ,79
2018-02-07,GPC.N,80
2018-02-07,GPI.N,34
2018-02-07,GPK.N,68
2018-02-07,GPN.N,24
2018-02-07,GPRE.OQ,3
2018-02-08,GATX.N,47
2018-02-08,GBCI.N,24
2018-02-08,GBX.N,81
2018-02-08,GD.N,85
2018-02-08,GDDY.N,22
2018-02-08,GE.N,15
2018-02-08,GEF.N,87
2018-02-08,GEN.OQ,41
2018-02-08,GEO.N,59
2018-02-08,GFF.N,13
2018-02-08,GGG.N,66
2018-02-08,GHC.N,67
2018-02-08,GIII.OQ,37
2018-02-08,GILD.OQ,90
2018-02-08,GIS.N,80
2018-02-08,GKOS.N,12
2018-02-08,GL.N,62
2018-02-08,GLNG.OQ,1
2018-02-08,GLOB.N,
2018-02-08,GLPI.OQ,82
2018-02-08,GLW.N,41
2018-02-08,GM.N,94
2018-02-08,GME.N,66
2018-02-08,GMED.N,67
2018-02-08,GNL.N,39
2018-02-08,GNRC.N,51
2018-02-08,GNTX.OQ,45
2018-02-08,GNW.N,80
2018-02-08,GOLD.N,24
2018-02-08,GOLF.N,21
2018-02-08,GOOG.OQ,72
2018-02-08,GOOGL.OQ,83
2018-02-08,GPC.N,79
2018-02-08,GPI.N,30
2018-02-08,GPK.N,70
2018-02-08,GPN.N,22
2018-02-08,GPRE.OQ,4
2018-02-09,GATX.N,47
2018-02-09,GBCI.N,24
2018-02-09,GBX.N,81
2018-02-09,GD.N,85
2018-02-09,GDDY.N,21
2018-02-09,GE.N,15
2018-02-09,GEF.N,87
2018-02-09,GEN.OQ,41
2018-02-09,GEO.N,59
2018-02-09,GFF.N,13
2018-02-09,GGG.N,66
2018-02-09,GHC.N,67
2018-02-09,GIII.OQ,37
2018-02-09,GILD.OQ,90
2018-02-09,GIS.N,80
2018-02-09,GKOS.N,12
2018-02-09,GL.N,63
2018-02-09,GLNG.OQ,1
2018-02-09,GLOB.N,
2018-02-09,GLPI.OQ,82
2018-02-09,GLW.N,41
2018-02-09,GM.N,94
2018-02-09,GME.N,66
2018-02-09,GMED.N,67
2018-02-09,GNL.N,39
2018-02-09,GNRC.N,51
2018-02-09,GNTX.OQ,45
2018-02-09,GNW.N,80
2018-02-09,GOLD.N,23
2018-02-09,GOLF.N,21
2018-02-09,GOOG.OQ,71
2018-02-09,GOOGL.OQ,83
2018-02-09,GPC.N,79
2018-02-09,GPI.N,30
2018-02-09,GPK.N,70
2018-02-09,GPN.N,22
2018-02-09,GPRE.OQ,4
2018-02-12,GATX.N,47
2018-02-12,GBCI.N,23
2018-02-12,GBX.N,80
2018-02-12,GD.N,69
2018-02-12,GDDY.N,22
2018-02-12,GE.N,14
2018-02-12,GEF.N,84
2018-02-12,GEN.OQ,43
2018-02-12,GEO.N,72
2018-02-12,GFF.N,14
2018-02-12,GGG.N,73
2018-02-12,GHC.N,76
2018-02-12,GIII.OQ,33
2018-02-12,GILD.OQ,88
2018-02-12,GIS.N,78
2018-02-12,GKOS.N,11
2018-02-12,GL.N,64
2018-02-12,GLNG.OQ,2
2018-02-12,GLOB.N,
2018-02-12,GLPI.OQ,77
2018-02-12,GLW.N,39
2018-02-12,GM.N,95
2018-02-12,GME.N,67
2018-02-12,GMED.N,66
2018-02-12,GNL.N,41
2018-02-12,GNRC.N,51
2018-02-12,GNTX.OQ,45
2018-02-12,GNW.N,80
2018-02-12,GOLD.N,22
2018-02-12,GOLF.N,19
2018-02-12,GOOG.OQ,75
2018-02-12,GOOGL.OQ,84
2018-02-12,GPC.N,69
2018-02-12,GPI.N,45
2018-02-12,GPK.N,71
2018-02-12,GPN.N,21
2018-02-12,GPRE.OQ,4
2018-02-13,GATX.N,47
2018-02-13,GBCI.N,22
2018-02-13,GBX.N,79
2018-02-13,GD.N,74
2018-02-13,GDDY.N,22
2018-02-13,GE.N,15
2018-02-13,GEF.N,84
2018-02-13,GEN.OQ,43
2018-02-13,GEO.N,72
2018-02-13,GFF.N,16
2018-02-13,GGG.N,71
2018-02-13,GHC.N,81
2018-02-13,GIII.OQ,32
2018-02-13,GILD.OQ,88
2018-02-13,GIS.N,76
2018-02-13,GKOS.N,11
2018-02-13,GL.N,64
2018-02-13,GLNG.OQ,2
2018-02-13,GLOB.N,
2018-02-13,GLPI.OQ,78
2018-02-13,GLW.N,38
2018-02-13,GM.N,95
2018-02-13,GME.N,68
2018-02-13,GMED.N,66
2018-02-13,GNL.N,41
2018-02-13,GNRC.N,56
2018-02-13,GNTX.OQ,45
2018-02-13,GNW.N,82
2018-02-13,GOLD.N,24
2018-02-13,GOLF.N,18
2018-02-13,GOOG.OQ,76
2018-02-13,GOOGL.OQ,85
2018-02-13,GPC.N,72
2018-02-13,GPI.N,47
2018-02-13,GPK.N,68
2018-02-13,GPN.N,21
2018-02-13,GPRE.OQ,4
2018-02-14,GATX.N,45
2018-02-14,GBCI.N,21
2018-02-14,GBX.N,78
2018-02-14,GD.N,65
2018-02-14,GDDY.N,22
2018-02-14,GE.N,15
2018-02-14,GEF.N,84
2018-02-14,GEN.OQ,42
2018-02-14,GEO.N,58
2018-02-14,GFF.N,16
2018-02-14,GGG.N,68
2018-02-14,GHC.N,79
2018-02-14,GIII.OQ,31
2018-02-14,GILD.OQ,89
2018-02-14,GIS.N,86
2018-02-14,GKOS.N,16
2018-02-14,GL.N,64
2018-02-14,GLNG.OQ,2
2018-02-14,GLOB.N,
2018-02-14,GLPI.OQ,81
2018-02-14,GLW.N,38
2018-02-14,GM.N,95
2018-02-14,GME.N,70
2018-02-14,GMED.N,64
2018-02-14,GNL.N,42
2018-02-14,GNRC.N,71
2018-02-14,GNTX.OQ,43
2018-02-14,GNW.N,81
2018-02-14,GOLD.N,23
2018-02-14,GOLF.N,18
2018-02-14,GOOG.OQ,77
2018-02-14,GOOGL.OQ,85
2018-02-14,GPC.N,70
2018-02-14,GPI.N,49
2018-02-14,GPK.N,69
2018-02-14,GPN.N,21
2018-02-14,GPRE.OQ,7
2018-02-15,GATX.N,45
2018-02-15,GBCI.N,22
2018-02-15,GBX.N,79
2018-02-15,GD.N,66
2018-02-15,GDDY.N,22
2018-02-15,GE.N,16
2018-02-15,GEF.N,83
2018-02-15,GEN.OQ,42
2018-02-15,GEO.N,60
2018-02-15,GFF.N,15
2018-02-15,GGG.N,67
2018-02-15,GHC.N,80
2018-02-15,GIII.OQ,31
2018-02-15,GILD.OQ,89
2018-02-15,GIS.N,85
2018-02-15,GKOS.N,11
2018-02-15,GL.N,64
2018-02-15,GLNG.OQ,2
2018-02-15,GLOB.N,
2018-02-15,GLPI.OQ,81
2018-02-15,GLW.N,28
2018-02-15,GM.N,95
2018-02-15,GME.N,72
2018-02-15,GMED.N,65
2018-02-15,GNL.N,42
2018-02-15,GNRC.N,80
2018-02-15,GNTX.OQ,41
2018-02-15,GNW.N,81
2018-02-15,GOLD.N,21
2018-02-15,GOLF.N,16
2018-02-15,GOOG.OQ,75
2018-02-15,GOOGL.OQ,82
2018-02-15,GPC.N,70
2018-02-15,GPI.N,56
2018-02-15,GPK.N,71
2018-02-15,GPN.N,27
2018-02-15,GPRE.OQ,11
2018-02-16,GATX.N,45
2018-02-16,GBCI.N,22
2018-02-16,GBX.N,78
2018-02-16,GD.N,66
2018-02-16,GDDY.N,22
2018-02-16,GE.N,16
2018-02-16,GEF.N,83
2018-02-16,GEN.OQ,42
2018-02-16,GEO.N,60
2018-02-16,GFF.N,15
2018-02-16,GGG.N,67
2018-02-16,GHC.N,80
2018-02-16,GIII.OQ,31
2018-02-16,GILD.OQ,89
2018-02-16,GIS.N,85
2018-02-16,GKOS.N,11
2018-02-16,GL.N,65
2018-02-16,GLNG.OQ,2
2018-02-16,GLOB.N,
2018-02-16,GLPI.OQ,81
2018-02-16,GLW.N,28
2018-02-16,GM.N,95
2018-02-16,GME.N,72
2018-02-16,GMED.N,65
2018-02-16,GNL.N,41
2018-02-16,GNRC.N,79
2018-02-16,GNTX.OQ,42
2018-02-16,GNW.N,81
2018-02-16,GOLD.N,21
2018-02-16,GOLF.N,17
2018-02-16,GOOG.OQ,74
2018-02-16,GOOGL.OQ,82
2018-02-16,GPC.N,70
2018-02-16,GPI.N,56
2018-02-16,GPK.N,72
2018-02-16,GPN.N,27
2018-02-16,GPRE.OQ,11
2018-02-20,GATX.N,45
2018-02-20,GBCI.N,22
2018-02-20,GBX.N,76
2018-02-20,GD.N,64
2018-02-20,GDDY.N,24
2018-02-20,GE.N,27
2018-02-20,GEF.N,84
2018-02-20,GEN.OQ,42
2018-02-20,GEO.N,58
2018-02-20,GFF.N,19
2018-02-20,GGG.N,65
2018-02-20,GHC.N,83
2018-02-20,GIII.OQ,35
2018-02-20,GILD.OQ,89
2018-02-20,GIS.N,86
2018-02-20,GKOS.N,12
2018-02-20,GL.N,60
2018-02-20,GLNG.OQ,2
2018-02-20,GLOB.N,
2018-02-20,GLPI.OQ,82
2018-02-20,GLW.N,35
2018-02-20,GM.N,92
2018-02-20,GME.N,79
2018-02-20,GMED.N,64
2018-02-20,GNL.N,43
2018-02-20,GNRC.N,80
2018-02-20,GNTX.OQ,44
2018-02-20,GNW.N,80
2018-02-20,GOLD.N,19
2018-02-20,GOLF.N,17
2018-02-20,GOOG.OQ,81
2018-02-20,GOOGL.OQ,83
2018-02-20,GPC.N,77
2018-02-20,GPI.N,52
2018-02-20,GPK.N,73
2018-02-20,GPN.N,29
2018-02-20,GPRE.OQ,11
2018-02-21,GATX.N,45
2018-02-21,GBCI.N,22
2018-02-21,GBX.N,76
2018-02-21,GD.N,64
2018-02-21,GDDY.N,25
2018-02-21,GE.N,25
2018-02-21,GEF.N,82
2018-02-21,GEN.OQ,42
2018-02-21,GEO.N,59
2018-02-21,GFF.N,20
2018-02-21,GGG.N,63
2018-02-21,GHC.N,90
2018-02-21,GIII.OQ,33
2018-02-21,GILD.OQ,92
2018-02-21,GIS.N,92
2018-02-21,GKOS.N,13
2018-02-21,GL.N,60
2018-02-21,GLNG.OQ,2
2018-02-21,GLOB.N,
2018-02-21,GLPI.OQ,81
2018-02-21,GLW.N,37
2018-02-21,GM.N,92
2018-02-21,GME.N,77
2018-02-21,GMED.N,65
2018-02-21,GNL.N,43
2018-02-21,GNRC.N,78
2018-02-21,GNTX.OQ,42
2018-02-21,GNW.N,81
2018-02-21,GOLD.N,19
2018-02-21,GOLF.N,20
2018-02-21,GOOG.OQ,78
2018-02-21,GOOGL.OQ,82
2018-02-21,GPC.N,58
2018-02-21,GPI.N,50
2018-02-21,GPK.N,72
2018-02-21,GPN.N,28
2018-02-21,GPRE.OQ,12
2018-02-22,GATX.N,40
2018-02-22,GBCI.N,22
2018-02-22,GBX.N,78
2018-02-22,GD.N,65
2018-02-22,GDDY.N,32
2018-02-22,GE.N,24
2018-02-22,GEF.N,83
2018-02-22,GEN.OQ,43
2018-02-22,GEO.N,59
2018-02-22,GFF.N,20
2018-02-22,GGG.N,58
2018-02-22,GHC.N,87
2018-02-22,GIII.OQ,32
2018-02-22,GILD.OQ,93
2018-02-22,GIS.N,91
2018-02-22,GKOS.N,13
2018-02-22,GL.N,59
2018-02-22,GLNG.OQ,2
2018-02-22,GLOB.N,
2018-02-22,GLPI.OQ,82
2018-02-22,GLW.N,37
2018-02-22,GM.N,92
2018-02-22,GME.N,78
2018-02-22,GMED.N,66
2018-02-22,GNL.N,43
2018-02-22,GNRC.N,77
2018-02-22,GNTX.OQ,46
2018-02-22,GNW.N,81
2018-02-22,GOLD.N,19
2018-02-22,GOLF.N,19
2018-02-22,GOOG.OQ,77
2018-02-22,GOOGL.OQ,79
2018-02-22,GPC.N,59
2018-02-22,GPI.N,49
2018-02-22,GPK.N,72
2018-02-22,GPN.N,28
2018-02-22,GPRE.OQ,11
2018-02-23,GATX.N,40
2018-02-23,GBCI.N,22
2018-02-23,GBX.N,78
2018-02-23,GD.N,65
2018-02-23,GDDY.N,32
2018-02-23,GE.N,24
2018-02-23,GEF.N,82
2018-02-23,GEN.OQ,43
2018-02-23,GEO.N,59
2018-02-23,GFF.N,20
2018-02-23,GGG.N,58
2018-02-23,GHC.N,87
2018-02-23,GIII.OQ,32
2018-02-23,GILD.OQ,93
2018-02-23,GIS.N,91
2018-02-23,GKOS.N,13
2018-02-23,GL.N,59
2018-02-23,GLNG.OQ,2
2018-02-23,GLOB.N,
2018-02-23,GLPI.OQ,82
2018-02-23,GLW.N,37
2018-02-23,GM.N,92
2018-02-23,GME.N,78
2018-02-23,GMED.N,66
2018-02-23,GNL.N,43
2018-02-23,GNRC.N,77
2018-02-23,GNTX.OQ,46
2018-02-23,GNW.N,81
2018-02-23,GOLD.N,19
2018-02-23,GOLF.N,19
2018-02-23,GOOG.OQ,77
2018-02-23,GOOGL.OQ,79
2018-02-23,GPC.N,59
2018-02-23,GPI.N,49
2018-02-23,GPK.N,72
2018-02-23,GPN.N,28
2018-02-23,GPRE.OQ,11
2018-02-26,GATX.N,40
2018-02-26,GBCI.N,27
2018-02-26,GBX.N,80
2018-02-26,GD.N,67
2018-02-26,GDDY.N,24
2018-02-26,GE.N,22
2018-02-26,GEF.N,83
2018-02-26,GEN.OQ,42
2018-02-26,GEO.N,58
2018-02-26,GFF.N,21
2018-02-26,GGG.N,61
2018-02-26,GHC.N,80
2018-02-26,GIII.OQ,32
2018-02-26,GILD.OQ,91
2018-02-26,GIS.N,91
2018-02-26,GKOS.N,15
2018-02-26,GL.N,60
2018-02-26,GLNG.OQ,2
2018-02-26,GLOB.N,
2018-02-26,GLPI.OQ,83
2018-02-26,GLW.N,39
2018-02-26,GM.N,92
2018-02-26,GME.N,79
2018-02-26,GMED.N,70
2018-02-26,GNL.N,42
2018-02-26,GNRC.N,76
2018-02-26,GNTX.OQ,43
2018-02-26,GNW.N,80
2018-02-26,GOLD.N,19
2018-02-26,GOLF.N,18
2018-02-26,GOOG.OQ,76
2018-02-26,GOOGL.OQ,78
2018-02-26,GPC.N,52
2018-02-26,GPI.N,48
2018-02-26,GPK.N,72
2018-02-26,GPN.N,27
2018-02-26,GPRE.OQ,12
2018-02-27,GATX.N,40
2018-02-27,GBCI.N,27
2018-02-27,GBX.N,81
2018-02-27,GD.N,68
2018-02-27,GDDY.N,24
2018-02-27,GE.N,23
2018-02-27,GEF.N,83
2018-02-27,GEN.OQ,44
2018-02-27,GEO.N,55
2018-02-27,GFF.N,20
2018-02-27,GGG.N,64
2018-02-27,GHC.N,83
2018-02-27,GIII.OQ,32
2018-02-27,GILD.OQ,91
2018-02-27,GIS.N,89
2018-02-27,GKOS.N,14
2018-02-27,GL.N,59
2018-02-27,GLNG.OQ,2
2018-02-27,GLOB.N,
2018-02-27,GLPI.OQ,83
2018-02-27,GLW.N,39
2018-02-27,GM.N,92
2018-02-27,GME.N,79
2018-02-27,GMED.N,72
2018-02-27,GNL.N,47
2018-02-27,GNRC.N,78
2018-02-27,GNTX.OQ,43
2018-02-27,GNW.N,80
2018-02-27,GOLD.N,20
2018-02-27,GOLF.N,19
2018-02-27,GOOG.OQ,78
2018-02-27,GOOGL.OQ,79
2018-02-27,GPC.N,56
2018-02-27,GPI.N,47
2018-02-27,GPK.N,72
2018-02-27,GPN.N,28
2018-02-27,GPRE.OQ,13
2018-02-28,GATX.N,41
2018-02-28,GBCI.N,29
2018-02-28,GBX.N,79
2018-02-28,GD.N,67
2018-02-28,GDDY.N,25
2018-02-28,GE.N,22
2018-02-28,GEF.N,86
2018-02-28,GEN.OQ,43
2018-02-28,GEO.N,56
2018-02-28,GFF.N,20
2018-02-28,GGG.N,64
2018-02-28,GHC.N,82
2018-02-28,GIII.OQ,34
2018-02-28,GILD.OQ,91
2018-02-28,GIS.N,89
2018-02-28,GKOS.N,26
2018-02-28,GL.N,66
2018-02-28,GLNG.OQ,1
2018-02-28,GLOB.N,
2018-02-28,GLPI.OQ,84
2018-02-28,GLW.N,39
2018-02-28,GM.N,93
2018-02-28,GME.N,80
2018-02-28,GMED.N,71
2018-02-28,GNL.N,48
2018-02-28,GNRC.N,78
2018-02-28,GNTX.OQ,46
2018-02-28,GNW.N,81
2018-02-28,GOLD.N,20
2018-02-28,GOLF.N,18
2018-02-28,GOOG.OQ,79
2018-02-28,GOOGL.OQ,80
2018-02-28,GPC.N,55
2018-02-28,GPI.N,50
2018-02-28,GPK.N,70
2018-02-28,GPN.N,29
2018-02-28,GPRE.OQ,13
2018-03-01,GATX.N,42
2018-03-01,GBCI.N,29
2018-03-01,GBX.N,80
2018-03-01,GD.N,78
2018-03-01,GDDY.N,27
2018-03-01,GE.N,23
2018-03-01,GEF.N,74
2018-03-01,GEN.OQ,43
2018-03-01,GEO.N,57
2018-03-01,GFF.N,21
2018-03-01,GGG.N,62
2018-03-01,GHC.N,72
2018-03-01,GIII.OQ,34
2018-03-01,GILD.OQ,92
2018-03-01,GIS.N,90
2018-03-01,GKOS.N,10
2018-03-01,GL.N,68
2018-03-01,GLNG.OQ,4
2018-03-01,GLOB.N,
2018-03-01,GLPI.OQ,84
2018-03-01,GLW.N,44
2018-03-01,GM.N,92
2018-03-01,GME.N,81
2018-03-01,GMED.N,74
2018-03-01,GNL.N,47
2018-03-01,GNRC.N,77
2018-03-01,GNTX.OQ,47
2018-03-01,GNW.N,66
2018-03-01,GOLD.N,21
2018-03-01,GOLF.N,19
2018-03-01,GOOG.OQ,79
2018-03-01,GOOGL.OQ,79
2018-03-01,GPC.N,51
2018-03-01,GPI.N,52
2018-03-01,GPK.N,67
2018-03-01,GPN.N,24
2018-03-01,GPRE.OQ,11
2018-03-02,GATX.N,41
2018-03-02,GBCI.N,29
2018-03-02,GBX.N,80
2018-03-02,GD.N,78
2018-03-02,GDDY.N,27
2018-03-02,GE.N,23
2018-03-02,GEF.N,74
2018-03-02,GEN.OQ,43
2018-03-02,GEO.N,57
2018-03-02,GFF.N,21
2018-03-02,GGG.N,62
2018-03-02,GHC.N,72
2018-03-02,GIII.OQ,34
2018-03-02,GILD.OQ,92
2018-03-02,GIS.N,90
2018-03-02,GKOS.N,10
2018-03-02,GL.N,68
2018-03-02,GLNG.OQ,4
2018-03-02,GLOB.N,
2018-03-02,GLPI.OQ,84
2018-03-02,GLW.N,44
2018-03-02,GM.N,92
2018-03-02,GME.N,81
2018-03-02,GMED.N,75
2018-03-02,GNL.N,47
2018-03-02,GNRC.N,77
2018-03-02,GNTX.OQ,47
2018-03-02,GNW.N,66
2018-03-02,GOLD.N,21
2018-03-02,GOLF.N,19
2018-03-02,GOOG.OQ,79
2018-03-02,GOOGL.OQ,79
2018-03-02,GPC.N,51
2018-03-02,GPI.N,52
2018-03-02,GPK.N,67
2018-03-02,GPN.N,24
2018-03-02,GPRE.OQ,11
2018-03-05,GATX.N,43
2018-03-05,GBCI.N,30
2018-03-05,GBX.N,78
2018-03-05,GD.N,76
2018-03-05,GDDY.N,27
2018-03-05,GE.N,23
2018-03-05,GEF.N,76
2018-03-05,GEN.OQ,45
2018-03-05,GEO.N,56
2018-03-05,GFF.N,22
2018-03-05,GGG.N,59
2018-03-05,GHC.N,70
2018-03-05,GIII.OQ,29
2018-03-05,GILD.OQ,94
2018-03-05,GIS.N,93
2018-03-05,GKOS.N,10
2018-03-05,GL.N,60
2018-03-05,GLNG.OQ,3
2018-03-05,GLOB.N,
2018-03-05,GLPI.OQ,84
2018-03-05,GLW.N,46
2018-03-05,GM.N,92
2018-03-05,GME.N,81
2018-03-05,GMED.N,65
2018-03-05,GNL.N,50
2018-03-05,GNRC.N,79
2018-03-05,GNTX.OQ,44
2018-03-05,GNW.N,64
2018-03-05,GOLD.N,26
2018-03-05,GOLF.N,19
2018-03-05,GOOG.OQ,79
2018-03-05,GOOGL.OQ,81
2018-03-05,GPC.N,52
2018-03-05,GPI.N,49
2018-03-05,GPK.N,66
2018-03-05,GPN.N,33
2018-03-05,GPRE.OQ,11
2018-03-06,GATX.N,42
2018-03-06,GBCI.N,29
2018-03-06,GBX.N,79
2018-03-06,GD.N,76
2018-03-06,GDDY.N,27
2018-03-06,GE.N,22
2018-03-06,GEF.N,79
2018-03-06,GEN.OQ,45
2018-03-06,GEO.N,57
2018-03-06,GFF.N,22
2018-03-06,GGG.N,59
2018-03-06,GHC.N,74
2018-03-06,GIII.OQ,27
2018-03-06,GILD.OQ,91
2018-03-06,GIS.N,89
2018-03-06,GKOS.N,12
2018-03-06,GL.N,61
2018-03-06,GLNG.OQ,3
2018-03-06,GLOB.N,
2018-03-06,GLPI.OQ,84
2018-03-06,GLW.N,46
2018-03-06,GM.N,84
2018-03-06,GME.N,81
2018-03-06,GMED.N,65
2018-03-06,GNL.N,49
2018-03-06,GNRC.N,79
2018-03-06,GNTX.OQ,44
2018-03-06,GNW.N,66
2018-03-06,GOLD.N,22
2018-03-06,GOLF.N,21
2018-03-06,GOOG.OQ,79
2018-03-06,GOOGL.OQ,81
2018-03-06,GPC.N,59
2018-03-06,GPI.N,44
2018-03-06,GPK.N,65
2018-03-06,GPN.N,33
2018-03-06,GPRE.OQ,13
2018-03-07,GATX.N,43
2018-03-07,GBCI.N,28
2018-03-07,GBX.N,80
2018-03-07,GD.N,77
2018-03-07,GDDY.N,26
2018-03-07,GE.N,23
2018-03-07,GEF.N,77
2018-03-07,GEN.OQ,43
2018-03-07,GEO.N,57
2018-03-07,GFF.N,22
2018-03-07,GGG.N,60
2018-03-07,GHC.N,72
2018-03-07,GIII.OQ,30
2018-03-07,GILD.OQ,92
2018-03-07,GIS.N,89
2018-03-07,GKOS.N,11
2018-03-07,GL.N,62
2018-03-07,GLNG.OQ,4
2018-03-07,GLOB.N,
2018-03-07,GLPI.OQ,85
2018-03-07,GLW.N,45
2018-03-07,GM.N,85
2018-03-07,GME.N,80
2018-03-07,GMED.N,65
2018-03-07,GNL.N,49
2018-03-07,GNRC.N,74
2018-03-07,GNTX.OQ,46
2018-03-07,GNW.N,66
2018-03-07,GOLD.N,25
2018-03-07,GOLF.N,30
2018-03-07,GOOG.OQ,78
2018-03-07,GOOGL.OQ,79
2018-03-07,GPC.N,57
2018-03-07,GPI.N,42
2018-03-07,GPK.N,65
2018-03-07,GPN.N,33
2018-03-07,GPRE.OQ,13
2018-03-08,GATX.N,41
2018-03-08,GBCI.N,29
2018-03-08,GBX.N,77
2018-03-08,GD.N,76
2018-03-08,GDDY.N,21
2018-03-08,GE.N,24
2018-03-08,GEF.N,79
2018-03-08,GEN.OQ,42
2018-03-08,GEO.N,59
2018-03-08,GFF.N,20
2018-03-08,GGG.N,61
2018-03-08,GHC.N,72
2018-03-08,GIII.OQ,29
2018-03-08,GILD.OQ,94
2018-03-08,GIS.N,89
2018-03-08,GKOS.N,10
2018-03-08,GL.N,60
2018-03-08,GLNG.OQ,2
2018-03-08,GLOB.N,
2018-03-08,GLPI.OQ,85
2018-03-08,GLW.N,45
2018-03-08,GM.N,86
2018-03-08,GME.N,83
2018-03-08,GMED.N,65
2018-03-08,GNL.N,49
2018-03-08,GNRC.N,73
2018-03-08,GNTX.OQ,46
2018-03-08,GNW.N,66
2018-03-08,GOLD.N,25
2018-03-08,GOLF.N,32
2018-03-08,GOOG.OQ,78
2018-03-08,GOOGL.OQ,78
2018-03-08,GPC.N,57
2018-03-08,GPI.N,42
2018-03-08,GPK.N,66
2018-03-08,GPN.N,31
2018-03-08,GPRE.OQ,15
2018-03-09,GATX.N,41
2018-03-09,GBCI.N,29
2018-03-09,GBX.N,77
2018-03-09,GD.N,76
2018-03-09,GDDY.N,21
2018-03-09,GE.N,24
2018-03-09,GEF.N,79
2018-03-09,GEN.OQ,42
2018-03-09,GEO.N,59
2018-03-09,GFF.N,20
2018-03-09,GGG.N,61
