index,Instrument,Company Common Name,Company Market Cap,TRBC Economic Sector Name,Book Value Per Share,Enterprise Value To EBITDA (Daily Time Series Ratio),Revenue,Free Cash Flow,Dividend yield,Currency
395,BIRG.I,Bank of Ireland Group PLC,14668883947.7311,Financials,13.3027806385,0.006672773049883,,543000000.0,4.54840805717999,EUR
396,MONC.MI,Moncler SpA,13800369343.9861,Consumer Cyclicals,,12.8685185084622,3132128000,,2.79218189070602,EUR
397,TEPRF.PA,Teleperformance SE,2819106051.37264,Industrials,69.8221078573,3.56990687395558,10209000000,735000000.0,9.57243139757498,EUR
398,VIE.PA,Veolia Environnement SA,23683209509.4038,Utilities,14.890260631,6.42897582388338,44396000000,478000000.0,4.70514429109159,EUR
399,EXPN.L,Experian PLC,22620524995.48,Industrials,5.5295404814,12.6293219536296,7523000000,729000000.0,1.89420695165801,GBp
400,HEIG.DE,Heidelberg Materials AG,31366526810.25,Basic Materials,102.2321026565,8.55129148451822,21460200000,1717000000.0,2.02417767781839,EUR
401,UMI.BR,Umicore SA,3958451329.82941,Basic Materials,9.3174512354,4.10273170206116,19374100000,272300000.0,3.11720698254364,EUR
402,ITPG.MI,Interpump Group SpA,3557209921.47361,Industrials,19.7133339351,8.41877830359055,2070684000,193323000.0,1.07296137339056,EUR
403,EPIRa.ST,Epiroc AB,261418389367.545,Industrials,34.9590072737,17.79746149688,61998000000,5095000000.0,1.70174652933274,SEK
404,NAFG.DE,Aurubis AG,6608638281.0,Basic Materials,114.8445910351,6.61166661677788,18171000000,-60000000.0,1.08843537414966,EUR
405,BMWG.DE,Bayerische Motoren Werke AG,47912497709.53,Consumer Cyclicals,155.9754147658,7.21228401893898,133453000000,2021000000.0,5.65698122910774,EUR
406,EVOG.ST,Evolution AB (publ),112740436126.8,Consumer Cyclicals,20.1022042085,6.8172180167506,2118207000,514806000.0,0.0,SEK
407,DPLM.L,Diploma PLC,7894174752.35175,Industrials,7.3812670944,22.191518629024,1524500000,182600000.0,1.06586826347305,GBp
408,BWY.L,Bellway PLC,2102275287.04,Consumer Cyclicals,29.973687684,7.35049116646383,2782800000,81100000.0,3.98230088495575,GBp
409,AXAF.PA,AXA SA,79463467541.2609,Financials,22.2714825307,7.75587624132286,,,6.1133069828722,EUR
410,UNI.MC,Unicaja Banco SA,6423210461.17026,Financials,2.7533012983,3.50522498347156,,248148000.0,6.90697674418604,EUR
411,NWG.L,NatWest Group PLC,43336066368.7176,Financials,5.2904868356,7.05740880546612,,3947000000.0,6.02074842534272,GBp
412,DEMANT.CO,Demant A/S,39851640848.302,Healthcare,46.5761203918,15.0536638301214,22971000000,3234000000.0,0.0,DKK
413,CRDI.MI,UniCredit SpA,90951277434.6302,Financials,44.0855022139,9.54654819735609,,5846000000.0,5.22915974759216,EUR
414,WDPP.BR,Warehouses de Pauw NV,5214151112.58612,Real Estate,21.7681322624,20.6137797816948,496794000,173460000.0,5.55555555555556,EUR
415,ELIS.PA,Elis SA,5625111744.77517,Industrials,16.3274000668,5.64060148723276,4796800000,392200000.0,1.99004975124378,EUR
416,TOM.OL,Tomra Systems ASA,32842847780.4618,Industrials,1.9744691031,13.8399244175408,1318300000,26500000.0,1.94570135746606,NOK
417,CWK.L,Cranswick PLC,2800021487.75931,Consumer Non-Cyclicals,18.4375058323,9.80350771556694,2723300000,37100000.0,2.00779727095517,GBp
418,ACS.MC,ACS Actividades de Construccion y Servicios SA,27889270083.2522,Industrials,18.6501240529,11.5954556874279,49847681000,1014207000.0,1.96058832390244,EUR
419,BKT.MC,Bankinter SA,11977391502.05,Financials,7.1328585128,15.9276342575109,,495747000.0,4.55115242026266,EUR
420,ACPP.WA,Asseco Poland SA,13456640409.3034,Technology,80.5761075842,6.84216793777417,17132000000,1530500000.0,2.43811881188119,PLN
421,GETP.PA,Getlink SE,9700682434.30152,Industrials,5.1093477954,15.4394644935972,1595000000,43000000.0,4.54287336740488,EUR
422,STLAM.MI,Stellantis NV,17079659247.19,Consumer Cyclicals,18.5541957157,2009.47870294938,153508000000,-25161000000.0,0.0,EUR
423,KCRA.HE,Konecranes Oyj,6692666618.88,Industrials,8.7837128738,9.46336272841617,4187800000,356200000.0,7.99005681818182,EUR
424,MBK.WA,mBank SA,46163187105.2342,Financials,503.5814312223,1.39146471989596,,3279610000.0,0.0,PLN
425,ELISA.HE,Elisa Oyj,7072609345.82547,Technology,7.8035924562,10.6132162858557,2257100000,-20200000.0,4.19431279620853,EUR
426,SBRY.L,J Sainsbury PLC,7556920109.99249,Consumer Non-Cyclicals,2.853771561,5.58856487898756,32812000000,502000000.0,4.35240963855422,GBp
427,SWECb.ST,Sweco AB (publ),47794461247.6427,Industrials,34.4580519557,11.0748248017437,31586000000,2093000000.0,2.82227307398932,SEK
428,SGSN.S,SGS SA,16326231777.24,Industrials,4.6927083333,12.2243221424561,6945000000,706000000.0,3.81770460510618,CHF
429,SCHP.S,Schindler Holding AG,27078548613.2414,Industrials,47.2127924256,13.4820072158132,10947000000,657000000.0,2.64385692068429,CHF
430,NTGY.MC,Naturgy Energy Group SA,24899868375.2592,Utilities,10.0407283627,7.53710322073472,19455000000,-83000000.0,6.90327613104524,EUR
431,ADEN.S,Adecco Group AG,3127681237.77,Industrials,20.1671635099,7.03288439000162,23082000000,203000000.0,5.3850296176629,CHF
432,SPSN.S,Swiss Prime Site AG,10624160018.7406,Real Estate,88.5765663283,39.9678846945888,552394000,110688000.0,2.65352539802881,CHF
433,SOF.BR,Sofina SA,7637471062.65567,Financials,321.2723757014,75.0434889643916,171013000,,1.67146896053898,EUR
434,IPN.PA,Ipsen SA,13238269824.6816,Healthcare,52.459860524,9.23482687481206,3929200000,383400000.0,0.887761572606214,EUR
435,FRES.L,Fresnillo PLC,23403740386.64,Basic Materials,5.2318800262,14.286008463635,3496385000,398860000.0,3.0317766794749,GBp
436,IMB.L,Imperial Brands PLC,24184657571.7151,Consumer Non-Cyclicals,5.8486905917,7.73566217309036,32171000000,953000000.0,5.21365853658537,GBp
437,RWEG.DE,RWE AG,40658360921.22,Utilities,47.2495591956,9.41868341646306,17628000000,-5673000000.0,2.1953896816685,EUR
438,TUB.BR,Financiere de Tubize SA,9117095359.41374,Healthcare,42.3601393763,,,46913880.0,0.528117359413203,EUR
439,VLOF.PA,Valeo SE,2515274584.74456,Consumer Cyclicals,,2.52986934179207,20903000000,,4.10757946210269,EUR
440,JDEP.AS,JDE Peets NV,15519078841.3539,Consumer Non-Cyclicals,23.0546959221,14.6609216276314,9921000000,550000000.0,0.0,EUR
441,WLSNc.AS,Wolters Kluwer NV,14513120985.355,Industrials,3.4545454545,9.03493476270058,6125000000,903000000.0,4.04364569961489,EUR
442,LLOY.L,Lloyds Banking Group PLC,53040199641.4584,Financials,0.7972570664,11.7067163827041,,-89000000.0,4.03582485625829,GBp
443,HEIO.AS,Heineken Holding NV,17467564971.4715,Consumer Non-Cyclicals,30.6996136011,6.92633841683609,28746000000,693000000.0,3.13790255986788,EUR
444,SRENH.S,Swiss Re AG,38405817820.5,Financials,86.7526780197,8.58792665674401,,2640000000.0,4.78381952547647,CHF
445,BEZG.L,Beazley PLC,7601785608.08,Financials,7.9702225131,8.66568379995121,,733700000.0,1.97160883280757,GBp
446,NHY.OL,Norsk Hydro ASA,183978194096.151,Basic Materials,50.679485491,7.71191495734076,207971000000,2471000000.0,3.23904124379184,NOK
447,CPRI.MI,Davide Campari Milano NV,7561968926.08544,Consumer Non-Cyclicals,3.2181435613,12.4701178094439,3051200000,104100000.0,1.63078930202218,EUR
448,AEGN.AS,Aegon Ltd,9535445276.63374,Financials,6.0257744337,11.024346081655,,452000000.0,6.60938532716457,EUR
449,STERV.HE,Stora Enso Oyj,7801711580.74552,Basic Materials,13.6897366753,11.5832456834706,9326000000,183000000.0,2.53858651502843,EUR
450,IMI.L,IMI PLC,6342019338.24,Industrials,4.4470729751,12.5609128669836,2304000000,244100000.0,1.31944444444445,GBp
451,PRX.AS,Prosus NV,92112860209.92,Technology,21.2257173579,213.450173663776,6170000000,12266000000.0,0.516528925619835,EUR
452,ROPC.S,Roche Holding AG,255002025829.614,Healthcare,42.4648241206,11.0988823060112,61516000000,854000000.0,3.136,CHF
453,PNN.L,Pennon Group PLC,2455952085.33,Utilities,4.0171983356,16.0435496885698,1047800000,-665300000.0,5.543961352657,GBp
454,G24n.DE,Scout24 SE,4656225000.0,Technology,20.4868042217,14.794388074191,649561000,170788000.0,2.36779794790845,EUR
455,BGEO.L,Lion Finance Group PLC,4030631379.25,Financials,195.8475185941,6.51513574738023,,6997405000.0,3.09160380697051,GBp
456,ZELA.CO,Zealand Pharma A/S,20632735962.0711,Healthcare,210.361275948,0.843922759555659,9214860000,6413307000.0,0.0,DKK
457,ALSYDB.CO,AL Sydbank A/S,43178513823.0659,Financials,718.9816784333,9.59754584557965,,567000000.0,4.97512437810945,DKK
458,NOKIA.HE,Nokia Oyj,39488020030.4489,Technology,3.8713958739,14.4466511565576,19889000000,261000000.0,0.0,EUR
459,CAMX.ST,Camurus AB,27094507009.1977,Healthcare,71.5027562582,26.0032391699502,2265378000,622050000.0,0.0,SEK
460,SPIE.PA,Spie SA,7254018082.41843,Industrials,12.7949811146,8.63623737106213,10397000000,340700000.0,2.53759398496241,EUR
461,NXT.L,Next PLC,15054560324.9028,Consumer Cyclicals,14.2224681462,9.90067859583997,6901300000,770800000.0,2.16390795316916,GBp
462,FDJU.PA,FDJ United,4546230256.33933,Consumer Cyclicals,5.2671609052,6.90506380043684,3677500000,30400000.0,8.57142857142857,EUR
463,GEBN.S,Geberit AG,18130676238.1765,Consumer Cyclicals,46.0522721064,19.7246887592709,3162900000,174800000.0,2.42299023290759,CHF
464,RAAG.DE,Rational AG,6975495000.0,Consumer Cyclicals,82.7434476693,17.5100009199981,1259558000,86609000.0,3.2599837000815,EUR
465,BRBY.L,Burberry Group PLC,3726090926.69421,Consumer Cyclicals,2.5566433566,9.29844109189637,2461000000,35000000.0,4.15976619581101,GBp
466,TLIT.MI,Telecom Italia SpA,13325261491.3964,Technology,0.5747025812,5.2399452660166,13734000000,1729000000.0,,EUR
467,KNEBV.HE,Kone Oyj,24973442550.7341,Industrials,5.4023676638,14.2969482548723,11245200000,226800000.0,3.27153762268266,EUR
468,SAN.MC,Banco Santander SA,138325473676.871,Financials,6.9286694335,12.046854763913,,6128000000.0,2.55264837268666,EUR
469,PRTP.PA,Kering SA,30693417116.1751,Consumer Cyclicals,119.9463544701,12.3642690008635,14675000000,577000000.0,1.20821586790173,EUR
470,NDXG.DE,Nordex SE,10328151899.52,Industrials,5.4025758303,11.5191468386856,7553549000,276559000.0,0.0,EUR
471,PNDORA.CO,Pandora A/S,36398869723.525,Consumer Cyclicals,68.6347951904,4.85544174806482,32549000000,4303000000.0,4.78260869565217,DKK
472,AYV.PA,Ayvens SA,7725293750.04419,Industrials,13.537285412,5.51476892802951,25131300000,8843600000.0,10.2642276422764,EUR
473,ZURN.S,Zurich Insurance Group AG,84058081991.4,Financials,199.9880771618,10.1874930513012,,2887000000.0,5.47645125958379,CHF
474,ABI.BR,Anheuser-Busch Inbev SA,106070944549.96,Consumer Non-Cyclicals,43.9954637097,9.08475327094286,59320000000,5324000000.0,1.94849203659776,EUR
475,HEXAb.ST,Hexagon AB,232065277744.96,Technology,3.8082192597,10.9123835276773,5422700000,220400000.0,1.65339621740103,SEK
476,ASMI.AS,ASM International NV,32143460715.2997,Technology,81.7510204082,25.9402396603553,3173200000,347600000.0,0.499538887181064,EUR
477,HEIN.AS,Heineken NV,37591163791.3854,Consumer Non-Cyclicals,32.2895285533,8.71998887768421,28746000000,693000000.0,2.9158993247391,EUR
478,KGF.L,Kingfisher PLC,4671444135.48703,Consumer Cyclicals,3.5228832952,4.91470043851998,12945000000,293000000.0,4.51073117497272,GBp
479,AVOL.S,Avolta AG,6709014903.52649,Consumer Cyclicals,13.3134958055,5.79272892211881,13983000000,1622000000.0,2.11954217888936,CHF
480,BTRW.L,Barratt Redrow PLC,3646339590.88033,Consumer Cyclicals,5.7403572731,6.52562887200062,5578300000,-42700000.0,6.6875244427063,GBp
481,ARGX.BR,argenx SE,37646901567.3022,Healthcare,119.4726173278,36.5141225152735,4151316000,1208457000.0,0.0,EUR
482,LIFCOb.ST,Lifco AB (publ),119451385622.011,Consumer Non-Cyclicals,42.1403798514,18.135200786088,28251000000,3964000000.0,0.961538461538461,SEK
483,KSP.I,Kingspan Group PLC,12940986572.2435,Consumer Cyclicals,24.7083664109,12.5357235947809,9199000000,565700000.0,0.774058577405858,EUR
484,EZJ.L,Easyjet PLC,2680632435.69186,Industrials,4.6577896138,1.40069571138265,10106000000,236000000.0,3.75319874893375,GBp
485,VNAn.DE,Vonovia SE,17847417204.96,Real Estate,32.973678861,22.8693777909506,5061300000,3235800000.0,5.94106463878327,EUR
486,AIRP.PA,L'Air Liquide Societe Anonyme pour l'Etude et l'Exploitation des Procedes Georges Claude SA,100340177519.372,Basic Materials,45.4478587682,13.591899119639,26940200000,403900000.0,2.1394703365329,EUR
487,JMAT.L,Johnson Matthey PLC,3180262374.71551,Basic Materials,13.0422337078,7.55520231970371,11674000000,49000000.0,4.09139213602551,GBp
488,BMEB.L,B&M European Value Retail SA,1601776103.51971,Consumer Cyclicals,0.7494623206,5.01669104853471,5571000000,159000000.0,8.32807570977918,GBp
489,REY.MI,Reply SpA,2926412623.89134,Technology,34.7826145113,5.29355834836716,2295938000,194891000.0,1.72855313700384,EUR
490,BCP.LS,Banco Comercial Portugues SA,11980889850.4472,Financials,0.5230236868,5.29574701862145,,717528000.0,3.71287128712871,EUR
491,SIKA.S,Sika AG,20621589150.5,Basic Materials,41.4842000253,12.2667647360392,11201300000,922800000.0,2.87937743190662,CHF
492,SAVE.ST,Nordnet AB (publ),73178575558.2718,Financials,33.5451990831,36.0270177325939,6569000000,943000000.0,2.9512697323267,SEK
493,ABNd.AS,ABN Amro Bank NV,16446258887.8458,Financials,32.5936373676,17.8188719200722,,948000000.0,5.77861163227017,EUR
494,BC8G.DE,Bechtle AG,3437280000.0,Technology,16.266015873,7.50279619894866,6405874000,178375000.0,2.56598240469208,EUR
495,ANA.MC,Acciona SA,11724760046.7194,Industrials,86.3730935883,6.97191258426211,20236000000,114000000.0,2.47612246954077,EUR
496,SUN.S,Sulzer AG,5572136530.16093,Industrials,38.3214874414,10.448035734767,3555400000,55200000.0,2.9320987654321,CHF
497,LEGD.PA,Legrand SA,33843330531.6143,Industrials,27.8373342839,17.3377607296453,9480600000,844800000.0,1.84710904152115,EUR
498,SOPR.PA,Sopra Steria Group SA,2360515722.60502,Technology,107.1837816729,4.63551517177011,5648000000,351600000.0,4.6207497820401,EUR
499,SKAb.ST,Skanska AB,98896477936.3255,Industrials,149.6695874035,10.594079591326,176658000000,2132000000.0,5.68874441284031,SEK
500,SPX.L,Spirax Group PLC,4895695197.87178,Industrials,16.5820895522,13.5556512039264,1702900000,79200000.0,2.57771038665656,GBp
501,LONN.S,Lonza Group AG,34673243743.3345,Healthcare,130.4169659137,18.3264125447863,6531000000,-99000000.0,1.01667344448963,CHF
502,CABK.MC,CaixaBank SA,70707095843.7414,Financials,5.454674221,4.19572945411152,,2479000000.0,4.97512437810945,EUR
503,BEIG.DE,Beiersdorf AG,18176400000.0,Consumer Non-Cyclicals,38.9135478596,9.55728155339807,9852000000,595000000.0,1.33689839572192,EUR
504,TEMN.S,Temenos AG,4850137065.15,Technology,6.9201534675,16.3605492772288,1090830000,221310000.0,2.07561156412157,CHF
505,ORK.OL,Orkla ASA,119343739583.045,Consumer Non-Cyclicals,48.828111282,13.7404833251512,71547000000,-3035000000.0,5.0547598989048,NOK
506,NOVN.S,Novartis AG,242428396302.26,Healthcare,23.7906137184,13.7626140407221,56330000000,6993000000.0,3.1055900621118,CHF
507,UMG.AS,Universal Music Group NV,28575435909.7367,Consumer Cyclicals,,14.1025868394223,12507000000,963000000.0,3.34297653487625,EUR
508,WTB.L,Whitbread PLC,3811878088.76704,Consumer Cyclicals,18.5973229225,9.00919818562685,2921900000,-20800000.0,4.29203539823009,GBp
509,BAKKA.OL,P/F Bakkafrost,25953316817.0,Consumer Non-Cyclicals,186.2351515119,14.7895186715504,7007147000,-328019000.0,1.20288400032906,NOK
510,MYCR.ST,Mycronic AB (publ),41944605785.4931,Technology,36.418870805,16.1458905276561,7938000000,1890000000.0,1.52296157450797,SEK
511,NOD.OL,Nordic Semiconductor ASA,29228048080.0,Technology,3.5136936369,42.46069145946,667619000,2152000.0,0.0,NOK
512,SCOR.PA,Scor SE,5430705208.82549,Financials,24.7793257471,5.13780183794643,,560000000.0,6.28722700198544,EUR
513,DB1Gn.DE,Deutsche Boerse AG,44507070000.0,Financials,61.7736193443,13.7234761427139,7415000000,1488000000.0,1.75805776475513,EUR
514,DANO.PA,Danone SA,45834188075.7102,Consumer Non-Cyclicals,26.3058274638,11.4281556945364,27283000000,387000000.0,3.35020845741513,EUR
515,BFT.WA,Benefit Systems SA,11376100089.5049,Industrials,742.3506493915,11.181584407321,4522683000,552825000.0,0.0,PLN
516,WPP.L,WPP PLC,2524225913.60211,Consumer Cyclicals,2.3605947955,4.01656338999767,13550000000,-254000000.0,6.44606789858187,GBp
517,HRMS.PA,Hermes International SCA,171449134764.684,Consumer Cyclicals,179.7090716166,21.5144459861278,16002000000,1356000000.0,1.11008325624422,EUR
518,MT.AS,ArcelorMittal SA,33720250000.0,Basic Materials,71.3840104849,8.74962018630381,61352000000,1430000000.0,1.17111960498136,EUR
519,NOVOb.CO,Novo Nordisk A/S,775899148735.004,Healthcare,43.6747693,5.50618982230379,309064000000,-24775999999.9999,5.12035010940919,DKK
520,IVG.MI,Iveco Group NV,5180214140.0,Industrials,10.3759398496,5.41311120102762,13428000000,342000000.0,1.72774869109948,EUR
521,VTYV.L,Vistry Group PLC,1091032619.94,Consumer Cyclicals,10.1700825941,6.04018234548427,3613700000,201400000.0,0.0,GBp
522,BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,102247629417.0,Financials,9.9786012526,5.29628721806384,,6642000000.0,5.13679508654383,EUR
523,CVC.AS,CVC Capital Partners PLC,11487052493.73,Financials,1.5222929038,11.8575690783938,1853447000,902357000.0,4.31930211202938,EUR
524,KBC.BR,Kbc Groep NV,43128532932.8107,Financials,70.2846347607,3.41277383968213,,,4.9466537342386,EUR
525,AIBG.I,AIB Group PLC,18282808892.8315,Financials,6.6739298198,-3.64005375025358,,798000000.0,6.83605600933489,EUR
526,PUMG.DE,Puma SE,3177730171.22,Consumer Cyclicals,11.9455939217,,7296200000,-548600000.0,0.0,EUR
527,SEBa.ST,Skandinaviska Enskilda Banken AB,350081133612.37,Financials,115.6519337017,21.3557044734714,,9038000000.0,6.44405389572349,SEK
528,SWEDa.ST,Swedbank AB,349827620511.309,Financials,200.8375904399,14.9320428466548,,10072000000.0,6.641766807405,SEK
529,MOWI.OL,Mowi ASA,112523813186.4,Consumer Non-Cyclicals,8.4237810754,12.5321708533126,5720200000,487200000.0,2.88191190253046,NOK
530,RECI.MI,Recordati Industria Chimica e Farmaceutica SpA,10238061105.1905,Healthcare,,12.937916201584,2618400000,,2.74140752864157,EUR
531,SDFGn.DE,K+S AG,2905002000.0,Basic Materials,27.2707984366,2.60542269752005,3647900000,-1219900000.0,0.431565967940814,EUR
532,BALF.L,Balfour Beatty PLC,3668443160.1173,Industrials,2.2905811623,10.8473497158462,9489000000,258000000.0,2.07104557640751,GBp
533,ALLN.S,Allreal Holding AG,3739606511.35058,Real Estate,166.2168102211,34.4883467088949,450200000,104900000.0,3.11804008908686,CHF
534,BOLL.PA,Bollore SE,13592142280.136,Consumer Cyclicals,8.3486206897,,2926000000,,1.65631469979296,EUR
535,BUCN.S,Bucher Industries AG,3534597293.81443,Industrials,177.2598381631,8.08600641539693,2914300000,105700000.0,3.20232896652111,CHF
536,FMEG.DE,Fresenius Medical Care AG,11308154324.46,Healthcare,45.7083192732,6.49828929610918,19627602000,1294824000.0,3.8661131292164,EUR
537,AXFO.ST,Axfood AB,68491774113.7571,Consumer Non-Cyclicals,34.7762472533,10.6104157229903,89152000000,2762000000.0,2.85986653956149,SEK
538,VAR.OL,Var Energi ASA,122385478402.549,Energy,0.2243589744,2.83477525593339,8095600000,-549400000.0,10.0081916854393,NOK
539,TRYG.CO,Tryg A/S,92773256639.1345,Financials,65.5133755097,12.1123446328536,,1355000000.0,5.41254125412541,DKK
540,CAPP.PA,Capgemini SE,16372762986.3967,Technology,68.7815944044,7.12633265089091,22465000000,1465000000.0,3.53430353430353,EUR
541,SYENS.BR,Syensqo NV,5100124527.33739,Basic Materials,59.0544824186,5.943671806919,5969000000,-93000000.0,3.30612244897959,EUR
542,BOUY.PA,Bouygues SA,18908175926.6861,Industrials,34.1983483216,4.78121650782301,56877000000,1142000000.0,4.29272281275552,EUR
543,SSABb.ST,SSAB AB,71390137777.3395,Basic Materials,68.0152518563,5.91523440234027,96220000000,-7150000000.0,2.80347631062518,SEK
544,WBSV.VI,Wienerberger AG,2483407767.96,Basic Materials,25.5984940727,5.8147698099555,4566000000,158000000.0,4.18871252204586,EUR
545,ENR1n.DE,Siemens Energy AG,124343549581.6,Energy,11.863434591,28.6180971425453,39077000000,1655000000.0,0.484764542936288,EUR
546,KOG.OL,Kongsberg Gruppen ASA,335584031396.479,Industrials,25.665052099,61.3131251149426,31562000000,-409000000.0,1.5,NOK
547,AMA.MC,Amadeus IT Group SA,21928581551.3975,Technology,11.0466564138,9.70975956835186,6517000000,582000000.0,3.95061728395062,EUR
548,SHEL.AS,Shell PLC,227517791200.662,Energy,29.6041284715,5.5719154011434,266886000000,13373000000.0,3.06895882709632,EUR
549,BEIJb.ST,Beijer Ref AB (publ),61232566671.5917,Industrials,42.8120258598,11.9570975535867,37067000000,2143000000.0,1.18296529968454,SEK
550,FNTGn.DE,freenet AG,3084281512.12,Technology,12.9854892795,6.68389951312251,2439900000,371300000.0,7.97995373939861,EUR
551,CLNX.MC,Cellnex Telecom S.a,18105403194.6411,Technology,17.6468113133,13.145239640641,4418346000,548163000.0,1.4660610796527,EUR
552,VWS.CO,Vestas Wind Systems A/S,177585157671.0,Energy,3.8725870588,10.8031801079516,18822000000,459000000.0,0.420813193062269,DKK
553,KPN.AS,Koninklijke KPN NV,18139956475.0807,Technology,0.9140585493,9.03332075910963,5798000000,202000000.0,3.84615384615385,EUR
554,ITRK.L,Intertek Group PLC,5603080369.78762,Industrials,6.8755555556,8.86120627039891,3431600000,169400000.0,4.55801104972376,GBp
555,TTEF.PA,TotalEnergies SE,172036806247.785,Energy,52.0211460255,6.5841924703413,182344000000,2130000000.0,4.3317620078991,EUR
556,MTXGn.DE,MTU Aero Engines AG,16005629604.0,Industrials,80.207341742,10.6175194763158,8716000000,707000000.0,1.21252947120243,EUR
557,DSFIR.AS,DSM-Firmenich AG,15368483342.3695,Consumer Non-Cyclicals,70.3586579252,9.83445080164733,9034000000,120000000.0,4.13223140495868,EUR
558,AGES.BR,Ageas SA,12303695542.771,Financials,,9.12716403187614,,,5.66801619433198,EUR
559,SCMN.S,Swisscom AG,34603697924.0,Technology,236.2672895573,7.53999058598727,15048000000,1766000000.0,3.89221556886227,CHF
560,VID.MC,Vidrala SA,2746866589.71401,Basic Materials,40.1317959038,6.68954999602227,1467277000,101953000.0,2.18292682926829,EUR
561,TEF.MC,Telefonica SA,20853470770.3034,Technology,2.5294995927,6.7197308411356,35120000000,-1316000000.0,8.16993464052288,EUR
562,PIRC.MI,Pirelli and C. S.p.a,6397797946.62761,Consumer Cyclicals,,5.99228896944729,6776200000,,4.24592391304348,EUR
563,ZEG.L,Zegona Communications PLC,3739388912.7,Technology,,,3014621000,,,GBp
564,DTGGe.DE,Daimler Truck Holding AG,31259464291.17,Industrials,28.0247074122,10.4198871287306,45530000000,-33000000.0,4.65344109723243,EUR
565,PSON.L,Pearson PLC,5902250774.324,Consumer Cyclicals,5.6011054813,9.70501479989561,3577000000,261000000.0,2.64206332564479,GBp
566,COFB.BR,Cofinimmo SA,3069644926.08523,Real Estate,92.2059594721,21.2006852296325,387377000,,6.46364201367309,EUR
567,KEMIRA.HE,Kemira Oyj,2925734918.93256,Basic Materials,10.9636248749,6.56633482468077,2753500000,81100000.0,3.91147709727226,EUR
568,FHZN.S,Flughafen Zuerich AG,7577222750.0,Industrials,102.5719035917,12.1772256392536,1361100000,-112700000.0,3.44408427876823,CHF
569,BATS.L,British American Tobacco plc,94547221950.65,Consumer Non-Cyclicals,21.9140374943,9.91872059712536,25610000000,4068000000.0,5.54906917949897,GBp
570,AVANZ.ST,Avanza Bank Holding AB,53743985918.3931,Financials,50.3766080255,44.6711400706772,5735000000,805000000.0,3.75773651635721,SEK
571,FLS.CO,FLSmidth & Co A/S,27832314602.8758,Basic Materials,169.0481268216,10.3410868205669,14612000000,188000000.0,0.829875518672199,DKK
572,GALD.S,Galderma Group AG,35728193019.2431,Consumer Non-Cyclicals,34.5713649232,37.8994614691946,5241000000,741000000.0,0.233957219251337,CHF
573,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,77074707458.5168,Basic Materials,144.5925925926,19.0214465355015,20427000000,417000000.0,2.74348422496571,SEK
574,ISP.MI,Intesa Sanpaolo SpA,88912616431.8781,Financials,3.6689080864,4.26018765433115,,,7.04197724597882,EUR
575,VIS.MC,Viscofan SA,2715199529.73721,Basic Materials,19.9326917374,10.1361300334208,1251983000,112075000.0,5.38424661406518,EUR
576,VOD.L,Vodafone Group PLC,25475685978.586,Technology,2.017094344,4.39290932194181,37448000000,-1406000000.0,3.54067089755213,GBp
577,TRN.MI,Terna Rete Elettrica Nazionale SpA,19219543504.0,Utilities,,11.3176161766957,4033000000,-2236700000.0,4.14348462664714,EUR
578,GF.S,Georg Fischer AG,3265509915.0611,Industrials,-0.1097789369,10.1022467916217,2999000000,-75000000.0,3.40393343419062,CHF
579,SMIN.L,Smiths Group PLC,7157018944.28223,Consumer Non-Cyclicals,6.0167209285,15.1721851603795,2915000000,200000000.0,2.04414335664336,GBp
580,MNDI.L,Mondi PLC,3714927852.48,Basic Materials,10.7236842105,7.80387465804035,7663000000,-364000000.0,2.90637282111479,GBp
581,VERB.VI,Verbund AG,10852359024.913,Utilities,29.7652359915,5.15286922558149,7662756000,-379322000.0,4.94893951296151,EUR
582,BAVA.CO,Bavarian Nordic A/S,15158732028.0673,Healthcare,164.9419169595,4.87753534742411,6243956000,743266000.0,0.0,DKK
583,STB.OL,Storebrand ASA,73627932487.3557,Financials,77.4125874126,,,3625000000.0,3.20665083135392,NOK
584,AUTOA.L,Autotrader Group PLC,3701919623.87396,Technology,0.63804165,9.13904120045444,601100000,210900000.0,2.4368432819137,GBp
585,VZN.S,VZ Holding AG,6032000000.0,Financials,29.8320094106,15.5389748639406,616033000,133489000.0,1.95623342175066,CHF
586,FRO.OL,Frontline PLC,72823289674.5783,Energy,,11.1825586818189,1850344000,,5.17072,NOK
587,RTO.L,Rentokil Initial PLC,11622944657.1901,Industrials,2.177496038,14.3225736886709,6908000000,280000000.0,2.01385052611185,GBp
588,LOIM.PA,Klepierre SA,8918128446.30655,Real Estate,32.5964965898,17.6685534767416,1567000000,745600000.0,6.12113402061856,EUR
589,SUNN.S,Sunrise Communications Ltd,3292152541.61798,Technology,56.1865880346,7.22428357910651,2983400000,458300000.0,7.43155149934811,CHF
590,SLHN.S,Swiss Life Holding AG,23933465301.6,Financials,258.9611869922,6.94830919912855,,251000000.0,4.3514544587506,CHF
591,LAGRb.ST,Lagercrantz Group AB,38574114449.1997,Consumer Non-Cyclicals,18.6215130161,19.4278898719004,9389000000,987000000.0,1.141670991178,SEK
592,WRT1V.HE,Wartsila Oyj Abp,18591460039.5193,Industrials,4.88866399,16.8125510094416,6914000000,381000000.0,3.37902454574434,EUR
